[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 8, 17, 21, 28, 41] | 합계: 122
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 8, 13, 19, 26, 41] | 합계: 113
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 11, 13, 20, 40, 43] | 합계: 135
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 10, 23, 27, 38, 45] | 합계: 150
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 19, 22, 27, 31, 32] | 합계: 137
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 20, 33, 34, 40, 43] | 합계: 175
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 7, 17, 22, 28, 38] | 합계: 118
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 8, 29, 33, 38, 41] | 합계: 155
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [11, 14, 19, 24, 28, 42] | 합계: 138
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 8, 11, 14, 25, 38] | 합계: 102
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 13, 21, 25, 26, 37] | 합계: 126
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [13, 17, 21, 24, 33, 34] | 합계: 142
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 3, 13, 19, 34, 40] | 합계: 110
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 19, 21, 28, 29, 41] | 합계: 144
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 10, 27, 33, 34] | 합계: 114
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [13, 14, 21, 30, 34, 39] | 합계: 151
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 17, 20, 21, 36, 45] | 합계: 143
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [13, 15, 19, 29, 34, 40] | 합계: 150
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 19, 33, 38, 41, 42] | 합계: 175
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 21, 27, 34, 39, 40] | 합계: 169
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [13, 19, 20, 29, 34, 40] | 합계: 155
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 7, 11, 21, 26, 45] | 합계: 116
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 19, 21, 25, 44, 45] | 합계: 168
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 6, 14, 25, 38, 39] | 합계: 124
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 13, 17, 21, 32, 34] | 합계: 122
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 19, 29, 31, 34] | 합계: 123
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 21, 25, 29, 34, 41] | 합계: 152
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 8, 21, 39, 41, 44] | 합계: 157
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 20, 31, 33, 41, 43] | 합계: 172
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 4, 13, 20, 27, 45] | 합계: 111
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 7, 10, 19, 25, 42] | 합계: 108
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [13, 19, 27, 32, 34, 42] | 합계: 167
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 6, 17, 27, 28, 38] | 합계: 118
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 20, 27, 42, 43] | 합계: 142
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 2, 20, 27, 33, 40] | 합계: 123
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 7, 22, 25, 27, 36] | 합계: 119
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 13, 29, 39, 40, 43] | 합계: 170
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 12, 27, 28, 31, 33] | 합계: 139
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 7, 29, 33, 41, 42] | 합계: 156
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 8, 13, 28, 33, 41] | 합계: 129
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 11, 13, 29, 34, 45] | 합계: 136
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 4, 14, 19, 27, 40] | 합계: 106
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 11, 28, 32, 42, 43] | 합계: 164
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [12, 13, 17, 32, 34, 43] | 합계: 151
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 10, 19, 20, 36, 45] | 합계: 136
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 17, 21, 23, 29, 34] | 합계: 130
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [10, 14, 19, 20, 33, 38] | 합계: 134
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 20, 21, 33, 35, 42] | 합계: 153
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 17, 19, 22, 34, 41] | 합계: 141
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 10, 20, 29, 33, 41] | 합계: 140
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [11, 14, 21, 26, 38, 42] | 합계: 152
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 6, 21, 27, 37, 38] | 합계: 130
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 17, 21, 23, 30, 42] | 합계: 141
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 8, 17, 21, 42, 43] | 합계: 136
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 14, 17, 18, 23, 32] | 합계: 111
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 21, 22, 28, 37, 45] | 합계: 167
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 8, 21, 33, 35, 40] | 합계: 139
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 20, 33, 34, 45] | 합계: 142
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 12, 19, 20, 39, 41] | 합계: 138
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 20, 26, 38, 39, 45] | 합계: 175
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 19, 21, 27, 29, 32] | 합계: 134
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 9, 25, 27, 38, 43] | 합계: 148
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 4, 19, 27, 34, 45] | 합계: 131
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 19, 20, 36, 38, 41] | 합계: 158
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 8, 13, 27, 36, 39] | 합계: 125
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 12, 21, 22, 25, 41] | 합계: 125
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 19, 21, 39, 42, 44] | 합계: 173
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 17, 19, 25, 42, 45] | 합계: 162
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 8, 28, 39, 41, 45] | 합계: 165
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 6, 10, 25, 34, 45] | 합계: 122
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 14, 17, 21, 23, 43] | 합계: 122
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 8, 11, 17, 34, 45] | 합계: 121
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 7, 10, 19, 27, 38] | 합계: 106
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 12, 19, 28, 29, 34] | 합계: 128
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [11, 14, 17, 21, 29, 42] | 합계: 134
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 10, 27, 29, 34, 39] | 합계: 143
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [3, 19, 21, 28, 36, 38] | 합계: 145
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 12, 14, 25, 27, 38] | 합계: 120
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 4, 8, 17, 41, 42] | 합계: 113
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [12, 14, 19, 27, 32, 45] | 합계: 149
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 19, 20, 42, 45] | 합계: 136
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [12, 14, 27, 33, 38, 40] | 합계: 164
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 5, 20, 21, 33, 38] | 합계: 118
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 14, 19, 27, 28, 37] | 합계: 127
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 3, 21, 25, 27, 38] | 합계: 116
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 17, 20, 25, 33, 42] | 합계: 141
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 10, 27, 29, 34, 44] | 합계: 146
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 14, 21, 33, 38, 40] | 합계: 151
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 20, 21, 25, 29, 33] | 합계: 132
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 8, 12, 21, 31, 45] | 합계: 124
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 27, 30, 38, 43] | 합계: 148
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 14, 21, 27, 28, 38] | 합계: 130
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 19, 21, 27, 38, 39] | 합계: 158
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [12, 14, 21, 28, 29, 40] | 합계: 144
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 21, 29, 30, 34] | 합계: 124
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [3, 14, 28, 29, 38, 42] | 합계: 154
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [11, 14, 16, 21, 32, 40] | 합계: 134
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 13, 19, 27, 41, 42] | 합계: 146
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 19, 20, 29, 40, 42] | 합계: 154
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 17, 21, 28, 30, 33] | 합계: 131
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [13, 14, 21, 30, 40, 45] | 합계: 163
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 8, 20, 27, 30, 33] | 합계: 119
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 7, 8, 20, 29, 40] | 합계: 106
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 13, 17, 20, 27, 43] | 합계: 124
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 7, 17, 33, 34, 40] | 합계: 135
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 12, 21, 29, 38, 40] | 합계: 146
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 2, 19, 21, 39, 42] | 합계: 124
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 20, 21, 37, 39, 45] | 합계: 164
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 8, 18, 20, 27, 43] | 합계: 122
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 18, 21, 34, 35, 44] | 합계: 157
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 19, 21, 24, 38, 42] | 합계: 146
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 17, 33, 34, 38, 42] | 합계: 171
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 8, 13, 19, 27, 34] | 합계: 108
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 5, 21, 25, 34, 37] | 합계: 126
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 11, 14, 28, 39, 45] | 합계: 139
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 11, 21, 23, 26, 42] | 합계: 128
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 14, 19, 33, 34, 38] | 합계: 144
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 18, 21, 27, 28, 43] | 합계: 151
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 4, 14, 17, 42, 43] | 합계: 121
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 17, 20, 27, 29, 43] | 합계: 144
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 5, 21, 33, 38, 42] | 합계: 140
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 19, 33, 34, 42] | 합계: 138
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 21, 26, 29, 40, 42] | 합계: 162
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 11, 21, 26, 27, 34] | 합계: 123
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 21, 33, 35, 38, 42] | 합계: 173
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 19, 20, 23, 28, 40] | 합계: 144
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 11, 27, 29, 38, 40] | 합계: 151
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 13, 14, 28, 37] | 합계: 102
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 6, 23, 33, 34, 42] | 합계: 140
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 13, 26, 29, 33, 34] | 합계: 137
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 6, 7, 21, 27, 40] | 합계: 103
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [10, 13, 21, 27, 29, 44] | 합계: 144
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 14, 17, 38, 40, 45] | 합계: 161
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 19, 20, 27, 33, 45] | 합계: 148
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 14, 27, 30, 33, 37] | 합계: 145
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 7, 27, 28, 34, 38] | 합계: 136
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 13, 21, 24, 36, 43] | 합계: 145
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 12, 17, 20, 41, 43] | 합계: 137
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 17, 20, 21, 25, 38] | 합계: 123
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 18, 27, 29, 41, 42] | 합계: 161
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [13, 16, 21, 27, 29, 40] | 합계: 146
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 17, 21, 22, 27, 35] | 합계: 124
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [11, 14, 21, 39, 42, 43] | 합계: 170
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [1, 4, 14, 27, 33, 43] | 합계: 122
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 7, 25, 33, 38, 41] | 합계: 150
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [5, 18, 29, 33, 34, 42] | 합계: 161
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 21, 28, 32, 37, 38] | 합계: 158
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 10, 18, 20, 39, 43] | 합계: 136
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 13, 28, 33, 34, 45] | 합계: 159
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 10, 17, 21, 29, 34] | 합계: 119
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 17, 20, 23, 38, 40] | 합계: 152
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 7, 21, 25, 30, 45] | 합계: 130
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [11, 18, 21, 28, 29, 40] | 합계: 147
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 19, 20, 28, 33, 36] | 합계: 142
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 10, 11, 26, 29, 34] | 합계: 116
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [12, 14, 22, 29, 38, 41] | 합계: 156
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 18, 27, 34, 35, 39] | 합계: 155
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 17, 20, 21, 33, 41] | 합계: 146
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 6, 18, 20, 29, 45] | 합계: 122
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 17, 21, 25, 33, 42] | 합계: 152
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [8, 14, 19, 20, 29, 40] | 합계: 130
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [6, 17, 21, 25, 26, 39] | 합계: 134
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [2, 19, 27, 28, 38, 42] | 합계: 156
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [14, 19, 20, 23, 40, 45] | 합계: 161
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [7, 8, 23, 28, 42, 45] | 합계: 153
[2026-09-02 11:23:07] [LottoFileAnalyzer] [DEBUG] -> 분석 중인 라인: [4, 21, 29, 30, 39, 41] | 합계: 164
